CreditCardID;CardType;CardNumber;ExpMonth;ExpYear;ModifiedDate
8449;SuperiorCard;33337517343312;8;2007;2014-05-22
8450;ColonialVoice;77772916981708;9;2006;2014-03-05
8451;ColonialVoice;77775946942809;2;2007;2012-08-06
8452;Distinguish;55559983752409;4;2006;2014-03-11
8453;ColonialVoice;77772106511883;10;2005;2013-05-14
8454;SuperiorCard;33336903297456;10;2006;2013-08-21
8455;Vista;11119321804086;1;2006;2013-12-05
8456;Vista;11119526562820;10;2006;2012-01-28
8457;Vista;11117449496787;11;2005;2013-01-02
8458;Distinguish;55552695494255;3;2006;2014-04-30
8459;ColonialVoice;77774139232422;6;2007;2013-02-20
8460;ColonialVoice;77777548733238;4;2008;2014-05-21
8461;SuperiorCard;33333934491477;4;2007;2013-04-20
8462;Vista;11113291464737;10;2008;2013-07-30
8463;SuperiorCard;33336748181551;10;2005;2013-12-27
8464;ColonialVoice;77776026826031;7;2008;2011-12-08
8465;Distinguish;55558320622568;8;2007;2013-08-19
8466;Vista;11111320968241;9;2008;2013-09-13
8467;SuperiorCard;33339593767165;3;2006;2013-12-13
8468;ColonialVoice;77777413056871;5;2008;2013-12-10
8469;Vista;11111017091860;1;2006;2013-10-23
8470;Distinguish;55559783842583;6;2005;2013-08-26
8471;Vista;11114733149463;1;2006;2014-05-08
8472;Distinguish;55557249420375;10;2008;2014-04-11
8473;Vista;11118459361686;6;2006;2011-11-20
8474;ColonialVoice;77777319938041;7;2006;2012-04-13
8475;Distinguish;55555542932350;12;2006;2014-02-28
8476;SuperiorCard;33337973137482;6;2006;2013-06-13
8477;Vista;11116422250669;4;2006;2014-06-27
8478;Vista;11116580343355;4;2006;2014-02-28
8479;Vista;11116303961360;6;2006;2012-10-30
8480;SuperiorCard;33337992482789;12;2007;2013-12-17
8481;SuperiorCard;33338443668686;11;2007;2013-04-22
8482;Distinguish;55553553103622;12;2005;2013-07-31
8483;Distinguish;55554278468224;8;2007;2013-12-06
8484;Distinguish;55553179788676;9;2005;2013-12-09
8485;Distinguish;55551673377178;1;2007;2014-05-16
8486;SuperiorCard;33339854078989;5;2007;2011-12-15
8487;ColonialVoice;77774700681006;5;2006;2014-03-06
8488;Distinguish;55555376214340;10;2006;2012-06-22
8489;ColonialVoice;77773722104769;3;2008;2013-10-22
8490;Distinguish;55551341443536;1;2005;2013-08-24
8491;Vista;11115201784355;5;2007;2013-08-20
8492;Distinguish;55555344693284;11;2005;2014-04-28
8493;ColonialVoice;77773872207108;5;2005;2013-08-11
8494;Vista;11114116635090;11;2006;2013-05-05
8495;ColonialVoice;77775168737234;9;2006;2012-07-17
8496;Vista;11112829142136;8;2005;2013-07-30
8497;ColonialVoice;77773144955832;10;2008;2014-03-15
8498;ColonialVoice;77778766836753;3;2006;2013-07-17
8499;ColonialVoice;77771562997857;7;2008;2011-08-12
8500;Vista;11116086905620;6;2008;2014-05-13
8501;SuperiorCard;33338658905186;10;2005;2013-06-30
8502;Distinguish;55552619066216;7;2006;2013-11-22
8503;SuperiorCard;33334458916238;1;2008;2012-05-23
8504;ColonialVoice;77778125968973;3;2008;2012-06-12
8505;Vista;11115488554291;2;2008;2012-05-18
8506;ColonialVoice;77779264691985;3;2008;2012-08-22
8507;Distinguish;55555314898947;7;2006;2011-07-24
8508;Distinguish;55558878969554;9;2005;2013-10-06
8509;Vista;11111057636314;1;2008;2014-05-07
8510;Distinguish;55554095832789;9;2007;2012-03-11
8511;SuperiorCard;33339430742446;6;2005;2011-11-04
8512;Vista;11112318181952;4;2006;2013-11-24
8513;ColonialVoice;77773789309948;8;2006;2014-02-14
8514;Vista;11118746998827;10;2006;2014-05-05
8515;Vista;11116793629037;6;2007;2011-10-20
8516;ColonialVoice;77774298950872;12;2006;2014-02-06
8517;ColonialVoice;77772325481672;2;2007;2014-05-23
8518;Vista;11113982431531;1;2007;2014-05-03
8519;Vista;11114643155914;10;2005;2013-08-24
8520;SuperiorCard;33338568095365;5;2008;2014-01-12
8521;SuperiorCard;33332712334500;4;2008;2013-02-28
8522;Distinguish;55559935433399;3;2005;2012-06-30
8523;Distinguish;55555078876236;6;2008;2014-02-28
8524;Vista;11119980386157;3;2006;2013-03-09
8525;Vista;11117723862888;1;2005;2014-04-17
8526;ColonialVoice;77777808039824;7;2007;2014-04-09
8527;Distinguish;55558512147817;6;2007;2013-11-08
8528;Vista;11111068818011;8;2005;2014-06-21
8529;ColonialVoice;77773412851495;7;2006;2013-12-06
8530;Distinguish;55552643712742;4;2006;2014-05-14
8531;SuperiorCard;33339513453481;5;2007;2013-02-12
8532;SuperiorCard;33334845009154;5;2007;2013-06-30
8533;SuperiorCard;33336850194223;3;2007;2011-06-07
8534;SuperiorCard;33332716983602;7;2007;2014-01-17
8535;ColonialVoice;77779128675211;8;2005;2012-01-11
8536;Vista;11119658881325;2;2007;2014-01-05
8537;ColonialVoice;77773136228301;1;2006;2013-01-29
8538;Vista;11113535042976;1;2007;2013-04-26
8539;Distinguish;55557190593220;4;2005;2012-10-19
8540;SuperiorCard;33331229071175;10;2005;2012-12-28
8541;Distinguish;55559533953563;5;2008;2013-12-11
8542;Distinguish;55556341964612;6;2008;2013-10-02
8543;ColonialVoice;77777012965805;2;2005;2013-11-10
8544;SuperiorCard;33331926528198;11;2007;2013-11-04
8545;ColonialVoice;77779002684441;4;2008;2013-07-03
8546;Vista;11119868916476;9;2008;2014-01-06
8547;ColonialVoice;77775631291032;1;2005;2013-12-09
8548;ColonialVoice;77775610293009;4;2005;2013-10-15
8549;Vista;11118599107043;8;2008;2013-02-25
8550;ColonialVoice;77772278924637;7;2005;2013-09-29
8551;ColonialVoice;77775310136704;5;2006;2013-11-15
8552;Vista;11119590512999;1;2006;2011-08-01
8553;Vista;11119094459252;2;2006;2008-12-31
8554;ColonialVoice;77772318220862;8;2006;2013-11-10
8555;Vista;11119533724751;6;2007;2014-05-06
8556;Vista;11111126294078;9;2008;2012-07-06
8557;Distinguish;55557617148359;12;2006;2014-02-11
8558;SuperiorCard;33337577289996;8;2006;2013-12-29
8559;Distinguish;55553939511576;1;2006;2012-10-14
8560;Distinguish;55551690798676;5;2008;2014-02-07
8561;ColonialVoice;77775892802656;9;2006;2014-03-18
8562;Distinguish;55554849540914;4;2006;2014-01-14
8563;ColonialVoice;77776997786969;6;2008;2011-12-18
8564;ColonialVoice;77778751832485;3;2008;2014-01-20
8565;Distinguish;55552229874269;1;2005;2012-01-26
8566;ColonialVoice;77771610059428;6;2008;2013-05-26
8567;ColonialVoice;77778201304511;3;2008;2014-04-19
8568;Distinguish;55553197437337;1;2007;2013-11-04
8569;SuperiorCard;33336914774111;1;2006;2014-01-01
8570;SuperiorCard;33333242731615;12;2007;2014-05-14
8571;SuperiorCard;33335975280548;2;2005;2013-11-28
8572;Distinguish;55553100613905;9;2006;2014-04-12
8573;Distinguish;55553508988677;6;2008;2008-11-30
8574;ColonialVoice;77775422788987;3;2007;2013-10-16
8575;ColonialVoice;77776989000476;6;2008;2014-01-25
8576;Distinguish;55556957942530;1;2007;2014-01-04
8577;Distinguish;55558680754805;5;2005;2014-01-23
8578;SuperiorCard;33334583862986;4;2008;2013-05-22
8579;SuperiorCard;33339596506809;9;2008;2013-05-30
8580;ColonialVoice;77775101257860;2;2007;2013-06-23
8581;Distinguish;55557412796390;1;2008;2013-04-01
8582;SuperiorCard;33339817334704;8;2007;2008-12-22
8583;Vista;11115249128293;2;2007;2011-09-28
8584;Vista;11118588939948;9;2005;2014-02-23
8585;SuperiorCard;33339213916300;1;2008;2011-11-24
8586;Distinguish;55556805693045;9;2005;2011-08-04
8587;Vista;11113837950851;10;2008;2012-07-12
8588;ColonialVoice;77778173322108;12;2005;2014-03-30
8589;Distinguish;55556196342945;1;2008;2010-01-20
8590;Distinguish;55555432229511;12;2006;2013-07-31
8591;Distinguish;55554649935640;5;2007;2013-11-17
8592;Distinguish;55553084013527;3;2007;2014-03-07
8593;Vista;11115255653200;11;2008;2013-12-21
8594;Distinguish;55556425814878;11;2005;2014-01-09
8595;Distinguish;55554161341476;5;2008;2013-10-22
8596;Distinguish;55555479132505;3;2006;2013-07-15
8597;Vista;11112242543032;10;2005;2014-03-10
8598;SuperiorCard;33339536366517;2;2006;2014-06-01
8599;Distinguish;55552487106879;8;2007;2012-05-03
8600;SuperiorCard;33339235845892;9;2005;2011-11-04
8601;ColonialVoice;77774824716701;7;2007;2013-12-25
8602;Distinguish;55551935718303;3;2007;2013-09-06
8603;ColonialVoice;77772201181253;5;2008;2013-09-22
8604;SuperiorCard;33333015698765;11;2007;2014-06-19
8605;ColonialVoice;77779527405490;5;2007;2013-07-05
8606;SuperiorCard;33338031506114;11;2008;2014-06-03
8607;ColonialVoice;77771641058407;7;2005;2013-05-12
8608;Vista;11115399499845;8;2007;2012-06-06
8609;Vista;11116249964617;4;2005;2013-12-08
8610;ColonialVoice;77775139286704;10;2008;2014-01-29
8611;Vista;11117530920897;4;2005;2014-05-17
8612;Distinguish;55555479550734;12;2007;2012-12-20
8613;Vista;11113311657008;12;2007;2014-03-08
8614;Vista;11113048024782;7;2006;2014-03-28
8615;ColonialVoice;77774420939813;3;2006;2014-04-18
8616;ColonialVoice;77775252649675;7;2005;2014-04-08
8617;Distinguish;55552173828825;12;2007;2013-07-23
8618;ColonialVoice;77775624312418;8;2006;2013-06-30
8619;ColonialVoice;77774377038705;1;2008;2013-10-03
8620;Distinguish;55556454945810;4;2006;2014-04-11
8621;ColonialVoice;77776366123404;12;2005;2014-06-20
8622;Vista;11119711618031;3;2007;2014-01-05
8623;ColonialVoice;77773669043134;3;2007;2014-03-06
8624;Vista;11117983671774;5;2008;2014-06-18
8625;ColonialVoice;77773266414255;3;2006;2013-08-30
8626;ColonialVoice;77777533512851;1;2005;2014-03-29
8627;ColonialVoice;77772068896829;2;2007;2012-01-25
8628;Vista;11112515388665;4;2008;2013-12-14
8629;Distinguish;55554970297608;10;2006;2013-08-12
8630;Vista;11114050946592;10;2007;2013-07-30
8631;ColonialVoice;77772271932923;3;2005;2013-09-01
8632;Distinguish;55554496038282;11;2007;2011-07-21
8633;Vista;11113510671027;8;2008;2014-03-14
8634;Vista;11117944158993;9;2006;2013-10-20
8635;Vista;11115032426777;12;2006;2012-01-10
8636;Vista;11118718698844;2;2006;2012-11-18
8637;Distinguish;55554553089270;12;2007;2013-11-13
8638;SuperiorCard;33333626538138;6;2008;2011-10-29
8639;Distinguish;55558848646044;8;2007;2013-12-28
8640;SuperiorCard;33332467296963;5;2005;2011-09-04
8641;SuperiorCard;33331438652977;3;2006;2013-07-04
8642;Vista;11114822731196;8;2005;2011-11-22
8643;Vista;11118224558747;4;2007;2012-04-11
8644;ColonialVoice;77778557624575;6;2007;2013-02-24
8645;SuperiorCard;33333476720831;11;2008;2014-04-26
8646;SuperiorCard;33335251450644;1;2005;2013-12-31
8647;SuperiorCard;33331401990410;12;2006;2014-01-15
8648;SuperiorCard;33333443186656;3;2007;2013-10-27
8649;Distinguish;55552275700500;11;2007;2012-03-02
8650;ColonialVoice;77778729590145;1;2007;2013-11-05
8651;Vista;11118816541310;12;2008;2013-07-03
8652;Vista;11118375897845;12;2006;2013-04-05
8653;SuperiorCard;33334957196638;5;2007;2013-05-02
8654;ColonialVoice;77779029719242;11;2008;2013-12-23
8655;Vista;11119020600010;2;2008;2013-07-13
8656;ColonialVoice;77776809561121;12;2008;2011-11-24
8657;Vista;11117102101424;2;2005;2013-01-04
8658;Distinguish;55557384836893;7;2008;2012-07-05
8659;Distinguish;55558155918157;11;2006;2014-03-22
8660;SuperiorCard;33337265931347;5;2005;2014-01-21
8661;ColonialVoice;77773122634758;5;2008;2012-05-11
8662;Distinguish;55554152065256;6;2006;2014-02-23
8663;SuperiorCard;33339932686743;9;2008;2011-07-01
8664;SuperiorCard;33332619913538;7;2006;2011-12-11
8665;ColonialVoice;77773697215205;9;2008;2009-02-01
8666;SuperiorCard;33339158589283;4;2006;2013-09-18
8667;ColonialVoice;77778976903280;2;2006;2013-06-30
8668;Vista;11116659397729;11;2008;2014-03-28
8669;ColonialVoice;77774218823316;12;2005;2012-05-03
8670;SuperiorCard;33337289497208;9;2008;2012-06-30
8671;ColonialVoice;77771815195910;3;2007;2011-09-04
8672;ColonialVoice;77772576546082;9;2008;2012-05-30
8673;SuperiorCard;33335165798762;11;2007;2008-12-02
8674;SuperiorCard;33338354033813;10;2006;2013-12-12
8675;Distinguish;55551243984183;12;2005;2014-02-15
8676;ColonialVoice;77774752948264;1;2006;2013-07-11
8677;Vista;11114840772144;11;2007;2014-04-09
8678;Distinguish;55552264023461;8;2006;2009-02-19
8679;Distinguish;55554343345777;8;2005;2012-05-24
8680;Distinguish;55554227616427;1;2006;2014-03-13
8681;Vista;11113600970115;9;2007;2013-12-25
8682;Vista;11117609463010;3;2008;2009-01-20
8683;Vista;11114141468509;5;2005;2013-08-31
8684;SuperiorCard;33333546861516;10;2005;2013-04-30
8685;Distinguish;55557914877242;5;2008;2013-03-12
8686;Distinguish;55556534715896;2;2008;2014-03-09
8687;Vista;11117113968919;10;2008;2012-07-08
8688;Vista;11112007993253;1;2008;2013-07-18
8689;ColonialVoice;77774390641523;11;2008;2013-02-14
8690;Vista;11112180593529;1;2005;2013-08-03
8691;ColonialVoice;77773620992066;8;2006;2013-08-23
8692;ColonialVoice;77771410071739;1;2007;2014-01-29
8693;ColonialVoice;77771053477023;5;2008;2014-03-27
8694;SuperiorCard;33335700224118;7;2005;2012-09-11
8695;SuperiorCard;33337124630099;2;2005;2013-07-18
8696;ColonialVoice;77779293920380;7;2008;2014-06-27
8697;Vista;11117530215378;12;2006;2012-06-11
8698;Distinguish;55556775319714;7;2007;2012-03-20
8699;Distinguish;55557123548955;12;2006;2014-01-28
8700;Distinguish;55556963046680;5;2008;2014-01-20
8701;Distinguish;55552041485886;2;2006;2013-11-25
8702;SuperiorCard;33339109318839;10;2007;2013-08-04
8703;ColonialVoice;77772571927011;12;2007;2011-11-26
8704;SuperiorCard;33335635568671;2;2008;2013-03-31
8705;SuperiorCard;33337046594243;5;2007;2013-09-06
8706;SuperiorCard;33337970519730;8;2005;2014-02-05
8707;SuperiorCard;33335000726074;10;2008;2011-12-07
8708;ColonialVoice;77773920783214;11;2008;2014-05-20
8709;SuperiorCard;33336886058842;7;2007;2013-12-17
8710;ColonialVoice;77773327454251;9;2006;2014-02-08
8711;SuperiorCard;33337510939501;2;2006;2012-08-03
8712;ColonialVoice;77777330017797;6;2007;2013-09-11
8713;Vista;11114581245401;11;2005;2013-08-11
8714;SuperiorCard;33334821787258;2;2005;2013-06-10
8715;Distinguish;55551296321873;11;2006;2013-09-13
8716;Distinguish;55558139473826;12;2006;2013-12-04
8717;SuperiorCard;33333592414129;1;2007;2014-03-14
8718;Vista;11113796537039;5;2006;2014-04-13
8719;SuperiorCard;33337298836175;6;2005;2013-06-30
8720;Vista;11112034726705;6;2007;2014-02-09
8721;Distinguish;55555971450344;1;2008;2008-11-27
8722;ColonialVoice;77776222497548;1;2006;2013-08-29
8723;SuperiorCard;33336408271088;12;2008;2014-04-03
8724;ColonialVoice;77771228420800;7;2006;2013-09-13
8725;SuperiorCard;33332822579967;8;2006;2013-11-15
8726;Distinguish;55551767477725;3;2008;2014-02-17
8727;ColonialVoice;77774266617842;12;2008;2014-03-15
8728;Vista;11117050694386;4;2006;2013-10-02
8729;SuperiorCard;33333123458480;10;2006;2013-11-19
8730;Vista;11116419607883;3;2007;2013-09-29
8731;Vista;11111223160019;6;2006;2014-05-18
8732;Distinguish;55551635974652;9;2008;2013-09-04
8733;ColonialVoice;77772530369790;11;2008;2012-04-08
8734;ColonialVoice;77772327458195;11;2005;2014-04-29
8735;SuperiorCard;33337951309948;10;2008;2012-11-12
8736;Vista;11118112269684;4;2005;2013-07-17
8737;Vista;11119815014644;12;2008;2014-02-07
8738;Vista;11111887039477;10;2006;2013-09-02
8739;Distinguish;55553458534652;6;2007;2012-09-21
8740;Vista;11113455982940;11;2007;2011-05-24
8741;ColonialVoice;77779295449077;2;2005;2014-02-17
8742;Vista;11117027561623;8;2008;2013-08-17
8743;SuperiorCard;33335831473675;1;2008;2014-05-20
8744;Distinguish;55555994758732;12;2005;2013-04-05
8745;Distinguish;55552791798116;4;2005;2014-04-07
8746;SuperiorCard;33337181710438;9;2007;2011-11-29
8747;Vista;11111373334760;4;2008;2013-03-07
8748;Distinguish;55554657136342;12;2006;2012-10-19
8749;ColonialVoice;77773028661556;10;2005;2013-07-16
8750;Distinguish;55557997552723;9;2007;2013-03-14
8751;ColonialVoice;77771572606457;6;2005;2008-12-15
8752;Distinguish;55553740435223;7;2008;2012-03-02
8753;SuperiorCard;33338423770537;10;2005;2012-03-29
8754;Vista;11117054071870;4;2008;2014-03-12
8755;SuperiorCard;33333310677694;10;2007;2014-02-11
8756;Vista;11113491197719;4;2007;2013-04-26
8757;Distinguish;55551755496586;11;2006;2012-11-14
8758;Vista;11119070990821;12;2006;2012-12-21
8759;Vista;11118630205972;8;2005;2013-08-26
8760;Distinguish;55551328496238;1;2006;2014-05-21
8761;SuperiorCard;33335342410906;2;2005;2014-04-28
8762;Distinguish;55555827956321;12;2007;2013-10-11
8763;Vista;11118943763754;6;2006;2013-12-22
8764;SuperiorCard;33334770472636;12;2008;2012-07-07
8765;Distinguish;55557424280170;12;2007;2013-10-17
8766;Vista;11115693789666;8;2008;2011-11-28
8767;SuperiorCard;33337595426321;3;2008;2013-10-23
8768;Vista;11113297303557;4;2007;2014-06-18
8769;SuperiorCard;33331798061400;7;2006;2013-10-17
8770;ColonialVoice;77779828322760;7;2005;2013-03-03
8771;SuperiorCard;33332355963987;2;2007;2012-07-04
8772;Vista;11111837333127;1;2006;2012-11-27
8773;SuperiorCard;33334654488415;1;2006;2014-04-06
8774;SuperiorCard;33332418977893;10;2006;2013-10-16
8775;ColonialVoice;77772475858589;7;2005;2013-11-04
8776;Distinguish;55552358467238;2;2008;2014-01-12
8777;Distinguish;55557572368594;10;2007;2012-10-02
8778;Vista;11114194169088;11;2006;2013-08-01
8779;SuperiorCard;33338504560039;9;2008;2012-03-06
8780;ColonialVoice;77779537754523;8;2005;2013-07-23
8781;SuperiorCard;33333354555571;6;2007;2013-05-30
8782;Distinguish;55552315252477;12;2008;2013-01-19
8783;ColonialVoice;77777412932088;9;2005;2013-11-30
8784;ColonialVoice;77774378636310;11;2007;2012-05-30
8785;ColonialVoice;77773575593661;4;2005;2014-01-08
8786;Distinguish;55555531632040;8;2006;2013-07-20
8787;SuperiorCard;33333869251006;8;2006;2013-11-19
8788;ColonialVoice;77774675706151;7;2006;2013-02-27
8789;Vista;11119981260301;2;2008;2014-04-05
8790;SuperiorCard;33338539766981;2;2007;2014-05-16
8791;Vista;11116880078326;2;2006;2009-01-10
8792;Distinguish;55556291610555;2;2005;2013-11-29
8793;ColonialVoice;77773434783332;6;2007;2013-07-26
8794;ColonialVoice;77779815464794;12;2007;2014-04-01
8795;Vista;11117099722752;10;2006;2012-11-20
8796;SuperiorCard;33338960887880;11;2006;2014-01-07
8797;Distinguish;55558307769548;3;2007;2012-03-01
8798;ColonialVoice;77771301446378;12;2005;2013-01-20
8799;Distinguish;55559652439451;10;2006;2014-01-14
8800;SuperiorCard;33334364653087;6;2008;2012-01-10
8801;SuperiorCard;33333099068836;3;2008;2014-01-04
8802;SuperiorCard;33331778662704;6;2006;2013-11-05
8803;Distinguish;55552795230203;2;2006;2014-03-28
8804;Vista;11115090498397;1;2006;2012-07-05
8805;Vista;11117364584338;5;2007;2013-11-14
8806;Distinguish;55553131129678;4;2006;2013-08-10
8807;ColonialVoice;77776989909577;11;2007;2014-05-19
8808;Distinguish;55551827054120;7;2008;2013-12-18
8809;Vista;11115035225550;5;2008;2013-07-09
8810;ColonialVoice;77777460185390;9;2007;2011-06-17
8811;ColonialVoice;77773198953097;2;2007;2013-08-01
8812;Vista;11116965485409;10;2007;2013-01-17
8813;ColonialVoice;77771144486557;9;2006;2013-12-17
8814;SuperiorCard;33333781411331;4;2005;2013-10-30
8815;Distinguish;55558117267971;12;2005;2013-04-01
8816;Distinguish;55557509679025;10;2008;2011-07-06
8817;SuperiorCard;33336424182875;3;2006;2012-01-10
8818;SuperiorCard;33332725776140;7;2007;2009-01-07
8819;Vista;11114143218715;10;2005;2013-09-17
8820;SuperiorCard;33336037720429;11;2005;2012-02-11
8821;Vista;11117674141767;3;2006;2011-12-10
8822;ColonialVoice;77777920086762;9;2008;2009-11-26
8823;Vista;11119849853127;11;2007;2014-01-15
8824;SuperiorCard;33338847818117;12;2007;2012-07-04
8825;SuperiorCard;33331887251720;8;2007;2014-01-13
8826;ColonialVoice;77778364285887;9;2007;2013-09-03
8827;Vista;11113048073853;5;2008;2011-10-21
8828;Distinguish;55554697745915;2;2008;2014-06-10
8829;SuperiorCard;33338337133837;8;2006;2014-01-05
8830;Distinguish;55555232259196;8;2005;2013-04-13
8831;Vista;11119400016381;9;2005;2014-05-16
8832;Vista;11111701898504;7;2008;2014-01-11
8833;Distinguish;55556683309698;3;2007;2014-05-23
8834;SuperiorCard;33332093369077;3;2006;2014-05-03
8835;Distinguish;55553070759586;9;2006;2014-02-18
8836;ColonialVoice;77777268469471;7;2005;2012-06-04
8837;Vista;11118047559308;7;2008;2013-09-20
8838;ColonialVoice;77773581996778;9;2005;2013-11-20
8839;Vista;11118462740711;2;2007;2013-12-18
8840;Vista;11112893999735;6;2005;2013-12-28
8841;ColonialVoice;77771730842120;6;2008;2014-04-25
8842;Distinguish;55551872450061;12;2006;2012-02-10
8843;ColonialVoice;77774593079843;4;2008;2013-10-29
8844;ColonialVoice;77773029172391;8;2008;2014-05-29
8845;Vista;11115772966741;3;2006;2014-01-23
8846;SuperiorCard;33332516522038;1;2005;2014-01-13
8847;Distinguish;55555154942894;9;2006;2014-04-01
8848;ColonialVoice;77772501824221;4;2005;2014-02-02
8849;Distinguish;55555101071660;12;2008;2011-10-01
8850;ColonialVoice;77777019411521;3;2007;2012-05-30
